cid,mp
12310637,167.50
5316261,268.50
480819,248.00
156431,158.75
442788,168.50
131750960,210.00
3042722,172.00
131750961,217.50
11022681,208.50
312796,130.50
14757095,116.00
85089867,249.00
431000,271.00
21881166,48.50
131750963,320.00
131750964,320.00
131750965,320.00
131750966,83.00
131750967,152.50
53463094,271.00
185311,150.50
270972,197.00
131750968,48.00
21134279,104.00
521199,134.00
14137568,134.50
131750972,237.00
53396783,285.00
74095080,207.50
3084605,155.00
136417,110.50
495442,193.50
4220856,92.50
71436842,130.50
131750973,163.00
131750974,170.00
12309622,202.00
633491,104.00
78385284,217.50
371257,213.00
318340,300.00
5422,182.50
5315179,131.00
97679,286.00
5281832,175.50
356087,140.00
826073,235.50
5459840,238.50
617879,170.00
72486,156.50
101856126,184.00
10143,185.00
131750975,116.50
5320621,168.00
5486900,248.50
11357517,124.50
131750976,158.00
131750977,160.00
131750978,125.50
131750979,191.00
107936,142.00
604246,118.50
5317388,277.50
5318090,215.00
12309937,266.00
12309935,84.50
628311,211.50
5318825,184.00
278055,224.50
5318827,251.00
97487,194.50
92732,184.50
86242003,233.50
15548,89.00
10999153,245.00
24898872,134.00
504068,238.00
5318956,214.50
101508363,225.50
5318015,171.50
267400,125.00
77994099,218.00
5315364,145.00
375143,266.00
102219164,105.00
4072580,142.00
131750980,179.00
259218,243.50
137185901,223.50
78385190,240.00
131750983,212.00
131750985,220.00
74977694,192.00
44453654,65.00
96943,175.00
5356194,76.00
9601691,149.50
11044132,116.50
3084228,163.50
8564,145.00
5320347,229.00
101685,127.65
5320211,204.00
626667,201.50
85176170,208.50
64860,102.50
169017,204.50
12308892,241.50
131750988,168.50
12308897,120.00
442219,96.00
624708,148.00
131750989,269.50
235224,102.50
131750990,260.00
103019,119.50
5281818,227.25
5318023,59.50
353549,104.00
77879498,186.50
599086,188.50
599113,142.00
2757,210.50
101711,268.50
601259,255.00
131750993,110.00
375144,146.00
441070,40.50
96918,199.50
267893,43.50
617263,118.50
3564,250.50
5280953,264.50
5319512,195.50
167963,94.50
17766220,242.00
5319913,199.00
12302820,289.50
96932,210.00
105008,252.00
160179,183.00
5281741,129.50
6440206,212.00
131751003,69.00
9974595,54.75
637858,124.00
5319758,194.00
12303931,223.00
628376,128.00
3536737,202.00
3462225,122.50
78411088,229.50
63123,161.50
10355,223.50
3530563,209.00
259676,61.00
131751004,185.00
6266786,162.00
580281,120.25
227613,208.50
11237396,86.50
14527061,137.50
13875298,52.00
10016895,245.00
5487772,206.50
5487591,276.50
13499471,166.50
5459241,151.50
639591,187.50
99771,326.00
5935070,197.50
6325654,224.00
12445018,97.00
5315835,255.50
131751008,67.25
442649,41.25
5375662,181.00
5909347,277.00
6445097,263.50
189151,267.50
435401,167.00
5884740,97.50
1148,293.00
95174,262.00
46173828,168.00
86205608,257.50
21124297,203.00
273022,155.00
10329619,247.50
5318003,174.50
76223581,171.00
14889929,197.00
151031,207.00
16070004,300.00
85157543,200.50
161197,193.50
4285635,269.50
6532,25.00
131751016,129.00
5321312,258.00
78172839,61.50
5116866,60.50
5353844,165.00
6437058,134.00
6442341,78.00
5372312,43.00
4264204,199.00
14162621,289.50
25078184,235.00
131751018,108.00
14526957,127.50
131751019,114.50
131751020,108.50
25565,255.00
114782,250.50
131751021,133.50
131751023,133.50
3662,79.50
390520,270.50
31284,18.50
14345581,210.50
14421,258.00
23670,238.50
105095,190.00
15558494,276.00
131751028,271.00
15558498,299.00
10903619,293.00
11004,135.00
10736715,192.50
10740797,270.00
10839101,183.00
10575445,225.50
10672941,130.00
131751033,67.50
131751035,186.40
131751036,216.25
73813822,193.50
85185256,202.50
85194545,200.50
131751041,121.50
13992213,187.50
16143525,220.50
13967189,73.00
596401,128.50
697993,178.00
163494,243.00
591830,96.00
172928,215.00
73124019,91.50
131751045,198.50
131751046,203.00
14251657,154.00
68077,154.00
7267,72.00
5481970,333.50
9972910,174.50
5491798,204.50
14585506,293.00
5377945,270.00
120742,254.00
10084050,89.50
5377043,245.00
3589471,228.00
135464206,300.00
13984469,240.50
9844470,25.00
509268,190.50
53462879,169.00
90470472,228.00
1040837,256.00
5748556,306.00
44151023,329.25
131751048,291.00
5281718,135.00
131751049,236.50
131751050,162.50
44257458,119.00
90473021,360.00
3556303,265.00
592986,85.50
97807,79.00
131751051,35.50
14237706,140.50
131751052,160.50
96118,166.50
12582097,178.50
85982833,168.00
5208,116.50
12315505,110.50
92475849,101.50
5213,167.00
45934367,191.00
131751054,259.00
5321435,235.50
5284457,246.00
10871462,265.00
5486173,230.00
119251,282.50
5284386,253.50
76801427,119.50
131751055,103.50
5321539,225.00
1781412,62.00
91698393,160.50
168165,200.00
10449043,243.00
509269,221.00
87442367,142.50
78187444,219.00
5382105,266.00
131751058,117.00
5281803,272.50
14462032,175.50
627910,124.50
5481968,215.50
44258671,251.50
160544,104.50
3735942,151.50
12314844,237.00
85270241,236.00
131751059,184.00
85228592,241.50
10466989,94.00
2355,188.00
177583,156.50
131751062,217.00
131751063,195.00
169144,320.00
137185904,360.00
23246261,132.25
102504551,215.00
44546135,78.00
616063,117.50
131751067,224.50
341188,172.00
509270,85.00
14950,136.00
44258588,276.00
5315263,186.50
14332897,152.00
67233966,143.00
67233312,125.00
26948,107.50
5280666,330.50
5317271,97.50
9799386,196.50
10208,200.50
14077419,233.00
1549106,134.25
12311283,167.00
628528,165.00
14208867,83.25
287685,131.50
5316250,205.50
44258672,260.00
5481969,256.50
11742872,245.50
53398699,187.50
5375166,173.00
14077805,105.00
146487,173.50
10100906,202.50
625031,203.00
15413154,208.00
3083845,278.00
6710704,122.50
5377381,205.00
5281633,167.00
392450,165.50
586922,262.00
54695756,41.30
4475719,176.00
5281780,236.00
6474309,140.00
3084407,234.50
4485343,112.00
21592420,149.00
101967071,129.00
90472431,74.50
21579161,134.00
90472430,130.50
131751071,93.00
4484949,148.00
442820,165.50
14349486,199.00
14376438,246.50
13556468,56.50
5480299,286.00
5281631,240.00
10231,29.50
10987158,180.00
3482905,188.00
131751073,132.00
14133589,167.00
182622,127.00
131751074,285.00
122201415,135.00
24796468,166.50
550597,131.00
54709865,219.00
15379534,99.00
182249,167.75
328236,117.50
20111686,206.00
232990,244.00
131751079,140.50
129681811,92.25
641297,94.50
630029,265.00
131751080,218.50
15747330,146.50
13885696,194.50
5320779,126.00
12314744,117.00
5320780,109.50
73981715,120.00
53462368,45.50
5281783,49.50
5320782,154.50
5316039,116.50
169539,131.50
586508,166.00
592220,124.50
10891372,118.00
5276616,210.50
442916,93.50
10402297,124.50
3806,155.00
5318311,214.00
5281643,232.50
8369,161.50
6483317,107.50
5748555,125.50
11750116,124.50
5748528,109.00
71436830,115.50
5489487,127.00
71438014,132.50
5319255,144.50
604512,189.50
5964600,123.50
5319433,137.50
5319474,220.00
229852,117.50
131751082,144.00
5319887,184.50
21348143,154.00
44889973,168.00
5281670,303.50
161748,195.00
607309,212.00
94378,31.50
5281678,263.00
31161,300.50
73981696,254.00
75184857,300.00
164615,120.00
68071,192.50
120693,186.50
131751083,186.50
10404353,209.50
177696,240.00
5319500,210.00
50908588,51.50
11517592,51.50
338716,214.50
8417,144.00
5281416,270.00
5281417,205.00
5088914,213.50
443639,241.50
282014,221.50
13888255,136.00
71437670,65.50
10477119,71.00
10207,222.00
14379528,249.00
5359485,350.00
5281600,300.00
5315459,320.00
131751085,246.50
5153580,245.50
13051622,164.00
1549040,22.50
91746961,24.00
10085389,108.00
74975865,146.00
79730,156.50
5840046,236.50
131751086,185.50
6450203,107.50
177156,132.00
122850,248.00
399491,275.50
5458461,174.50
131751087,141.50
5748546,203.00
3819217,98.00
13343540,109.50
179521,185.00
179522,186.00
3520232,255.00
12308704,217.00
3081548,231.00
10342292,134.00
5282149,235.00
45934448,109.00
12444947,209.50
131801687,293.50
5281640,241.00
101304453,278.50
5488808,169.50
12314177,259.00
6293081,194.50
15558632,36.50
11108126,198.00
14325460,275.50
5131188,146.50
12593475,108.50
131751089,183.25
14160308,159.50
86014128,129.50
131751092,170.50
85118596,205.00
5803450,61.60
12382428,50.00
131751096,152.50
12850766,163.50
13939863,268.00
4638509,224.00
13939861,242.50
85272666,129.50
131751099,58.00
75364,33.50
10471,93.75
25311,14.00
101410676,25.50
101412523,51.00
45359277,136.00
129847814,78.00
461667,25.00
13561,14.50
131751104,63.75
131751105,79.50
131751106,75.00
11368078,92.50
131751108,66.25
85877866,81.50
131751109,69.00
161858,97.00
5282818,40.25
12309425,44.50
5282822,29.75
11679812,93.00
5830982,37.20
6022096,41.50
5283001,77.50
5283002,74.00
177968,228.50
131751111,226.50
5283003,74.50
3083831,83.00
361941,76.00
5312905,65.00
454063,70.50
6916254,36.50
10375946,61.50
131751112,77.50
131751113,102.75
85931447,69.50
131751114,52.50
131751115,47.00
131751116,79.50
131751117,53.25
131751118,49.00
131751119,69.00
18371062,59.00
192796,56.00
5312350,18.00
6433188,179.50
56968446,47.00
6710762,47.00
5312766,96.50
76617,95.75
19421331,82.25
68149,73.50
102615,71.50
8139,5.00
22556,21.00
3832176,267.50
14488082,264.00
85112371,205.50
78172884,213.00
53463045,186.50
13969096,200.50
85271453,204.50
131751120,70.50
155461,100.00
94741,82.50
3084559,80.50
71552,36.00
18027,48.00
158573,68.00
3624980,58.50
5312440,14.50
3952079,73.00
29251,43.25
71352769,70.00
12575964,93.45
21859,69.50
22207,39.75
36247,62.10
527459,56.00
131751128,41.50
283510,42.00
520298,53.00
17697,24.50
85724901,160.50
61303,39.00
83574,31.20
4118145,75.90
5312694,52.00
5463075,32.00
3625612,64.00
4670742,71.00
5810914,28.00
117811,44.50
131751137,219.00
5845776,18.75
6019286,34.50
87173396,12.50
15607876,37.25
13783386,25.75
14866489,28.50
4589033,43.50
469215,215.50
131751142,173.50
131751143,217.00
13942818,260.00
15607297,11.50
14325559,41.50
6182417,23.00
97747,54.00
14513,175.00
8096,134.00
4353789,262.50
131751146,219.00
4555947,251.00
131751147,61.00
85083740,76.00
13220,34.90
11412357,120.75
5318518,88.50
520409,132.50
54779,79.00
10484,17.00
14925,166.00
65360,185.75
14865845,102.00
3048,228.00
5641,49.25
62752,39.00
3301,11.00
136703905,207.50
8856,81.50
637568,102.00
67521,60.50
14409592,17.50
85739786,76.50
85739780,80.50
85739776,65.00
85739765,55.00
85739771,53.50
85739758,76.00
85739756,78.50
85739907,89.00
85739763,82.50
85739750,60.00
85739746,57.00
22052859,105.25
18827,175.00
12374456,82.25
5249536,173.00
1712058,80.00
5943,28.60
300,52.50
6566,25.00
11334208,32.50
7533,169.50
13246,59.00
7413,31.50
13006,39.00
131751154,165.00
74029657,287.50
73109954,197.00
75051914,217.00
75051913,187.00
119494,257.00
156908035,143.00
156908036,145.50
131751159,206.00
85043960,210.00
131751160,154.00
177239,263.00
85212546,283.50
12310399,147.00
51136563,264.50
73880583,245.00
131751163,150.75
13817976,131.00
131751164,156.00
14186229,203.00
3505043,57.50
75054698,105.50
72813674,65.50
85315312,84.00
131751166,236.50
21363,33.00
12741,14.00
441021,221.00
6124,25.00
10178463,127.50
131751169,167.50
5378220,264.50
441678,116.00
7465,62.30
637579,200.00
443013,228.00
6386,25.40
636822,62.50
12309246,187.00
10451,54.00
10452,112.50
23234,126.00
5355152,12.00
36599,61.00
11106233,130.00
92824,101.00
62326,12.00
16116346,179.00
71438923,183.50
61209,106.75
107297,247.00
10429233,179.50
5066234,130.00
12216200,35.00
7531,24.00
9024,30.00
85277603,149.00
90716,0.00
6585,0.10
19188,98.50
44572330,193.50
637759,41.50
5708783,68.00
178,82.50
6581,13.00
10932,193.00
442771,211.00
95562,231.50
5317598,63.25
68147,134.75
76551322,209.00
17038,160.50
67000,113.50
17696,101.00
21126389,179.50
21126387,153.50
131751180,140.75
4462283,51.50
133503,159.00
146167,145.00
5357345,145.00
16066851,237.00
5284649,322.00
520423,79.00
5280551,216.00
14237625,233.00
276280,74.00
131751185,181.00
5318169,131.50
85991,187.00
21059,90.50
1550884,4.00
75110958,125.00
234570,330.00
5375083,164.50
26383,287.50
85216671,228.75
85212136,206.00
12358373,132.50
5281636,274.00
135511839,239.75
6184351,228.00
2078,40.50
28780,140.00
33294,25.00
25429,304.50
2566,151.00
15172937,129.50
131751191,166.00
37123,231.00
39681,52.25
18771,225.00
28292,25.00
34766,33.40
31070,49.00
16683004,138.00
9909408,122.00
8607,177.00
62773,25.00
37175,52.70
37517,136.00
17517,90.50
30709,71.50
5614,142.00
17434,25.00
42586,71.50
5353758,78.50
5371562,54.50
4420,26.00
8330,99.00
39040,187.50
32518,25.00
17563,99.00
40854,253.00
11349,170.00
325,28.00
66826,299.00
13436,62.50
14353343,263.00
131751194,179.00
71423,133.50
24833885,288.50
3042721,248.00
131751195,187.50
131751196,257.00
75154511,189.50
10879760,186.50
4564493,127.05
30914,76.00
6669,135.75
7632,29.50
61585,77.55
11193907,157.25
14239303,69.00
13818991,330.00
73981728,212.50
101672146,200.50
85105044,41.50
85117345,42.50
9912965,122.00
478956,231.00
478957,218.00
478958,201.00
4529149,196.50
10670015,200.00
14466263,110.50
131751214,205.00
5495929,156.00
131751215,201.50
10824187,56.50
10023860,169.00
3295461,142.50
85742837,104.00
71347088,208.00
543796,121.50
73808768,194.20
73808769,203.65
73808770,201.30
75051782,241.00
13846560,181.00
131751231,107.50
131751236,141.00
13894650,108.00
73805596,201.00
85202062,238.65
131751241,268.50
6449829,134.00
62348,114.50
44577222,120.00
22013,43.50
10254,14.00
12287152,52.00
8361,43.00
4382,188.50
71207558,181.50
349393,219.50
6943,15.50
61155,31.50
131751248,89.00
12150,66.50
5054,111.00
8400,137.00
7187,107.00
64802,72.50
6929,141.00
3102,26.00
75619,187.00
62362,69.50
193669,218.00
1550886,59.00
7244,5.60
81319,19.00
16043,128.00
7393,99.00
7595,239.50
131751249,202.00
9012,71.50
7657,3.50
12005,40.00
11847,56.50
101618840,114.00
131751251,191.00
131751252,76.50
11264975,240.00
86187765,82.00
73107670,63.00
22954531,181.50
22954533,175.50
22954532,167.50
151564,270.00
5319947,105.50
11184822,256.00
15558371,45.00
10567452,80.00
10532237,208.00
78180491,90.00
3036,108.75
78103,73.00
5851813,215.00
10444297,187.00
6443769,245.50
75370,130.00
6623,156.50
7144,5.50
69560,150.00
8419,58.00
7043,22.50
167736,175.50
10687,75.00
11335,49.00
7249,63.00
13576,2.50
61174,79.00
10341,4.50
7225,9.50
7092,76.50
7122,56.00
31264,12.60
6885,75.00
69320,2.00
1757003,25.00
7922,119.00
7618,20.50
10698,73.00
3092,181.00
6950,40.50
17776,26.50
7593,35.50
11487,53.00
14125,6.00
9013,173.50
8370,226.00
3610,69.00
8375,5.00
7476,38.50
7456,131.00
8434,116.00
7175,96.50
7184,68.50
76146,145.00
231963,148.00
97472,114.50
93189,95.50
160611,42.00
7017,56.00
2759303,206.50
25021769,182.50
641818,107.00
5314180,76.00
12314747,87.50
85165175,37.00
13308867,95.25
31211,41.00
59039607,129.50
15068,50.00
11920,127.50
697963,88.00
31208,73.00
12662077,255.50
82452,55.00
13964506,184.00
85284301,230.00
131751269,199.50
61200,60.50
11370,106.00
11461,110.50
12387012,118.50
8500,28.00
67069,178.50
12566,49.50
641294,58.50
8438,37.00
7196,229.00
9473,51.00
637775,192.00
7409,20.00
7148,19.50
12570,7.00
12580,21.50
11952,20.00
10279,202.50
11086,20.00
17076,86.00
8499,48.00
60979,7.50
181271,100.00
129650615,83.50
68213,222.25
68437,102.50
15596445,129.00
5319497,169.00
101943858,145.50
85748760,212.00
150931,49.75
131751281,195.00
22561416,96.50
12761633,200.00
73699089,192.50
73795895,220.00
131751287,209.00
9944143,290.00
5281706,209.00
22283,183.00
15613266,130.00
8422,156.00
6862,135.00
62428,88.50
6861,184.00
100927764,213.00
100927766,203.00
100927765,194.50
10893678,94.50
11310,113.00
40747,53.00
66542,125.00
131751291,184.50
10099444,64.50
14189058,90.00
14137606,66.00
2286,43.00
13965334,176.00
131751293,189.00
10465540,40.50
7661699,98.25
10058925,59.00
10354902,122.50
5969616,116.00
131751296,241.00
131751297,144.00
131751298,158.00
131751300,185.50
27975,139.00
27999,187.50
53399223,224.00
73110002,230.00
73093046,208.50
11369,3.50
129837278,70.00
131751310,198.50
131751311,197.50
11184361,143.50
54470093,204.00
14865502,74.00
23874492,214.50
24096391,164.50
637308,165.50
10426197,183.50
101919835,103.00
131751320,173.00
131751321,169.00
85212395,168.00
85166488,193.00
80714,258.00
10313247,31.50
85255130,191.00
85245812,115.75
131751325,203.00
131751326,187.50
85185010,211.00
131751327,279.00
131751328,232.00
73745597,235.00
71438319,179.00
131751331,257.50
131751332,207.50
131751333,95.50
10540941,107.00
9548762,213.50
25210304,208.00
131751335,113.00
85534,141.50
96338,135.50
7119,72.00
8679,108.00
129206075,220.00
10321,82.50
72703226,177.50
12367058,113.00
3086,16.00
3051,25.00
10168,321.00
14345558,263.00
131751339,185.50
131751340,137.50
3083585,169.00
124103,209.00
31231,46.00
45360303,184.75
85238554,222.75
131751344,248.50
228583,29.00
1715056,54.00
74038,60.50
61450,24.50
3840,161.00
77623,112.50
72073,242.00
104739,300.00
7222,2.00
6043,141.50
100413,179.50
161268,120.50
10286,59.00
73744218,187.50
73744219,171.00
3017,25.00
592950,106.00
5281343,272.50
54679630,282.00
2775,147.00
15108314,91.00
6441377,86.50
70378439,151.50
10424832,146.00
13988328,340.00
520108,65.00
12265,7.70
62510,83.50
5376484,193.00
131751353,268.00
1136,25.00
61192,131.00
3747,116.00
70627,184.25
366,153.50
5412913,247.50
11106144,136.00
68130,92.00
163157839,149.00
10063343,131.00
74708,241.25
71034,134.00
611428,245.50
69751,199.50
8446,14.00
131751355,225.00
131751356,225.00
225936,19.70
131751358,143.50
75227415,182.50
5317524,116.50
14109398,202.00
10430190,196.50
10797750,154.00
72795147,133.00
13412789,199.50
3081016,304.50
131751366,55.50
101943859,161.50
131751368,115.50
10317002,242.50
85270250,121.00
10377789,134.00
100927768,246.00
100927767,197.00
9942770,99.00
100952373,161.00
74977829,327.00
131751372,143.25
11267348,258.00
5362689,10.00
114840,243.00
131751375,189.00
131751376,213.50
73815050,85.50
135426527,255.00
13651,77.50
14505,33.00
1549522,39.50
54678494,109.00
83655,25.00
9589,13.50
6920,9.00
15116,61.50
91650,88.50
135403803,360.00
4405844,107.00
5338,247.50
62805,202.50
4484393,49.50
131751381,214.50
86355,170.00
15231525,255.00
14503,61.00
519907,45.50
5281254,288.00
36822,29.50
131751383,256.50
131751384,230.00
10367,252.00
131751385,211.50
10241527,272.50
85220526,145.50
3439408,261.00
58661804,78.50
13919550,241.00
185639,92.00
61670,20.50
85834720,94.00
18459409,83.45
100930994,194.50
5284476,244.50
602152,152.50
75997,80.75
101688490,268.00
10740433,108.00
78384890,143.00
5104,300.00
47364,207.00
73208739,210.50
3346,7.50
131751392,151.25
131751393,212.00
85241696,168.00
85257992,91.50
45359845,183.50
57509397,135.00
131751394,162.00
131751395,283.50
75596296,186.00
131751396,188.00
3026,35.00
6325373,261.00
184116,274.50
22563,136.00
21676261,197.00
131751398,117.00
12313053,288.00
131751399,109.00
131751400,169.50
158739,187.00
131751404,210.00
85528914,55.00
73202223,177.00
3978441,97.50
11079623,126.00
13871366,209.00
3010930,184.00
13995448,181.00
14756313,128.00
14756309,184.25
73818214,203.50
14520971,219.00
188114,168.00
454891,129.00
5319455,69.00
131751407,164.00
241025,68.50
5319235,160.00
54714260,268.00
13803637,106.00
171488,215.50
185848,275.00
155248,198.50
155976,139.50
641378,130.50
5319888,184.50
5319890,198.50
5319891,191.50
10298511,154.00
131751409,177.50
131751410,100.50
76390859,179.50
3085830,240.00
14849116,156.00
85129431,94.00
4481258,235.00
14034125,309.00
131751411,82.75
13964005,181.50
119586,142.50
5495926,203.00
360837,85.50
13491361,117.00
13491355,149.50
336321,268.50
78381113,214.00
124075,202.50
3035211,132.50
184579,136.50
85137950,275.00
4440434,211.00
161899,88.50
5315336,208.00
14539910,191.00
12313196,149.50
11438278,220.00
69523059,85.00
422682,176.50
78172954,250.00
56972723,113.00
85447763,180.00
3084224,298.00
24832091,151.00
61253,94.50
452941,288.00
74978145,215.50
73657054,107.00
73657053,139.00
73820820,237.00
131751417,208.50
131751419,247.00
131751420,241.00
6163727,230.00
85124571,189.00
73109691,211.00
85212072,191.00
10060886,231.50
73074609,283.25
160263,215.00
441447,300.00
15558419,176.00
131751423,9.50
275196,176.00
3496496,202.00
4544,231.50
14427830,50.50
536551,140.50
13965865,175.50
5465778,210.50
11012859,129.00
25255091,120.00
5372162,114.50
131751424,119.00
375152,142.00
72259,187.00
131751426,185.50
3459141,245.50
11052947,225.00
131751427,199.50
5377686,232.00
5280691,216.00
131751428,182.75
92339985,171.75
353825,205.25
621307,210.00
12300211,219.00
5317559,161.50
607542,157.50
155008,115.00
101419810,200.50
14353730,208.50
14353734,159.50
9548595,151.00
149547,330.00
131751437,330.00
101278413,330.00
107777,133.00
15086343,77.00
284998,200.00
579923,149.00
10217,163.50
440752,287.00
131751449,55.00
13965870,179.50
44257865,200.25
131751453,301.00
131751454,112.00
281622,196.50
61199,21.00
65259,278.00
21588200,293.50
131751455,104.50
169110,25.50
67524,56.20
62333,17.00
36573,123.25
5355469,113.00
5319565,338.50
6877,13.00
90125683,139.75
5144,11.20
121922,163.00
74977604,215.00
61007,9.50
131751461,214.50
5317650,153.00
5317651,219.00
5275725,29.50
5275726,45.50
131751463,215.50
179866,66.85
73801618,172.00
11574561,81.50
332208,175.50
131751469,118.00
12146897,257.00
131751472,193.50
131751473,301.50
5486185,254.00
5486528,202.00
13342874,186.00
14630497,167.00
5117820,68.00
74830193,125.00
5319664,120.50
12304825,145.00
3325403,240.00
14186883,296.00
12302826,243.50
441772,180.00
44257462,198.00
425400,76.50
131751478,42.35
71436829,210.50
75072261,276.50
5356121,91.00
5319351,161.75
131751480,70.00
10347,270.00
75114729,290.00
5319350,161.25
11128,143.50
3646,56.00
5316793,164.00
4873003,236.00
439583,164.00
131751483,133.00
15559187,191.00
480787,210.00
8163,15.00
73116248,229.00
7707,47.00
11644921,229.00
441490,74.50
44257487,179.50
11635,28.00
3084009,303.00
21648,82.50
5634,24.50
14357350,276.50
72999858,145.50
4484953,61.00
28495,152.00
58114415,186.75
177751,177.75
821347,130.50
42607917,239.00
3483754,227.00
85704,162.50
13871818,210.00
44257431,171.00
439943,234.50
101748,187.50
5280459,251.00
873,82.50
75306806,38.50
131751486,215.00
22122,153.50
10105653,250.00
17688,207.00
14730796,186.50
9926336,222.50
7695,84.00
5271805,350.00
101365,39.00
5281146,114.50
8658,39.00
101301306,172.50
4315287,219.00
14162678,259.50
182142,122.00
12314218,266.00
12960498,340.00
10659,30.00
13001421,215.00
439600,234.50
7251175,60.00
73193397,201.50
253775,146.50
11151159,123.00
444792,151.00
442759,265.00
5355370,53.50
11006,18.17
10252339,239.00
131751488,300.00
441269,145.00
77387,114.00
5469424,168.00
634867,85.00
24846126,306.00
5354456,144.50
131751492,138.50
24846127,202.00
68289,65.80
5355018,84.50
73116069,299.00
12218867,143.00
131751493,154.00
5464461,132.50
5281779,231.00
560157,137.50
21724963,129.50
12303763,164.00
15592799,240.50
131751494,151.50
31404,71.00
541368,176.00
641298,45.50
5319322,324.50
1550888,44.00
6428458,36.00
5284656,12.00
4947,150.00
13250,161.00
7820,19.00
8357,171.50
131751495,177.00
68209,181.00
5281235,172.50
11469583,117.00
5091219,189.00
267359,221.50
119258,179.50
5281849,161.50
44257429,271.00
5466139,210.00
12218868,147.00
4626626,139.00
160596,176.00
46856263,183.00
10927,115.50
7504,10.00
68146,54.50
5315190,172.00
5320618,79.50
131751498,73.00
5320083,244.25
5319666,259.75
131751501,194.00
16058483,175.00
131751502,290.00
131751503,340.00
5488563,148.50
290988,174.50
74977751,1.50
11824131,25.50
5317600,46.65
137185914,229.00
14605184,252.50
73981752,206.00
5458646,123.00
13517130,227.50
4641377,199.50
7410,20.00
78178402,256.50
600671,181.50
10425624,213.50
77963611,133.00
11621414,97.00
21678648,85.50
12321,20.00
791,275.00
74477,188.50
3084216,207.00
10658,138.75
66548,133.00
8194,44.50
60123241,95.75
636472,124.00
329584,270.00
5318569,210.00
5470299,206.00
54601877,213.00
131751505,163.00
6942,110.25
19073920,231.50
296119,276.00
876,281.00
5365327,19.50
4481797,175.00
3085285,204.00
387977,119.00
55272645,150.50
65036,25.00
2346,41.00
24834,13.50
435365,144.50
7294,76.50
5380976,240.00
354368,142.50
131751508,201.50
3733033,218.50
5284639,255.00
13845970,179.00
5358913,223.75
107971,234.00
131751509,241.00
5488650,293.00
3764,219.00
5281762,300.00
14077265,159.00
44257457,119.00
5281611,310.00
11008,74.50
131751511,83.00
44257476,133.00
44260110,179.00
5282074,271.50
14162675,240.00
131751512,181.50
11710066,237.00
10071572,163.00
12304407,67.00
5281809,285.00
14236605,225.00
11795135,191.50
12305892,223.00
5316959,234.00
12002084,151.00
5748586,350.00
617233,25.00
326186,143.00
101277,208.00
5281806,291.00
250398,166.00
14236585,199.00
1550607,68.00
5321853,100.50
131751517,274.00
13976,390.00
3836120,209.50
14542705,215.00
131751518,213.50
500375,191.00
5378818,111.50
131751522,193.50
6911854,126.00
117678,212.00
135444907,243.50
71465191,263.00
14860927,190.00
15608664,146.00
14607932,222.00
3321360,64.50
443055,274.50
426059,248.50
13390415,236.00
4640119,91.00
13747834,89.00
12314455,278.75
433531,295.50
155551,239.00
23597327,275.50
5353639,88.50
10954516,125.00
5316543,292.00
156908038,235.50
5513,265.00
11167,36.00
68148,16.00
6260974,131.00
13337184,158.00
5319962,244.50
629096,181.00
131751527,232.50
131751528,227.00
1548910,172.00
585998,94.00
4484591,187.75
7136,30.50
216328,198.00
71438153,240.00
5281804,247.00
100751,240.50
5320318,124.50
182049,103.50
5377569,133.50
1715136,79.00
44257533,347.00
5487671,332.00
44257408,282.50
5281575,153.50
68184,91.50
31292,109.00
11622,29.00
5918474,181.00
6123196,295.00
31283,12.30
8201,39.10
2723790,180.00
8122,33.40
12442950,230.50
7041,55.50
6826,19.00
6998,0.70
4063834,177.50
11379,132.00
9261,55.00
14681584,205.00
14162674,194.00
9845260,155.00
5319704,66.00
14492422,260.00
4483043,188.00
4484219,154.50
14539252,247.00
156908039,269.50
131751534,166.00
14605182,259.00
12304761,213.00
3438253,202.50
5321510,159.00
286499,147.00
53462649,253.00
262500,286.00
14311739,260.00
4486606,306.50
24844218,48.50
45934481,106.00
5316533,279.75
155381,219.50
2724702,135.00
5283637,157.50
13965085,112.50
2117,27.00
6870,274.50
131751538,241.00
7738,24.50
78190001,216.00
100689,42.50
8405,25.75
71651,120.00
95664,172.00
9887390,25.00
290897,163.00
72307,123.50
68229,119.50
73981613,249.00
1678,64.50
4545207,163.50
6506,25.00
4479242,198.00
119630,243.00
5273621,139.00
6199,171.00
18170,41.50
44546134,127.75
7074739,170.00
10643,141.00
485186,117.75
14018771,169.50
74960882,148.00
12592,54.00
31291,30.00
3084429,75.50
25240035,81.25
12409,64.00
12401,32.00
54082727,112.25
387195,210.00
14219281,269.00
71435521,266.50
5282938,104.50
5282942,5.50
4696,111.00
73157189,273.00
73802022,266.50
131751545,173.00
68079,151.00
6148082,134.00
102146096,300.00
717531,180.75
5321255,235.00
5281842,245.50
179423,204.00
98280,218.00
4473082,190.50
15560211,221.75
131751546,190.25
86035860,151.00
13962952,306.00
131751547,250.00
13870426,219.75
433866,227.50
14605187,247.50
101405,250.00
13870422,235.00
131751548,199.50
74821938,146.50
42620981,295.50
23597337,248.50
76900148,225.50
131751549,207.00
5280460,204.00
9991610,177.00
13743195,207.50
73816389,281.00
131751551,108.00
97047014,300.00
131751552,204.00
131751553,149.50
431071,286.50
237332,35.25
14428446,279.50
14428444,276.00
5491408,199.50
12302392,220.00
5352000,195.50
