cid,mp
131750868,"194 - 197 °C"
68590513,"227 - 228 °C"
1080,"204 - 207 °C"
169591,"132 - 134 °C"
11161,"246 °C"
6284067,"165 °C"
78061794,"170 °C"
3083620,"237 - 238 °C"
528,"200 °C"
22621570,"163 - 164 °C"
5318294,"257 - 258 °C"
151730,"235 °C"
9081,"280 - 284 °C"
108105,"200 - 207 °C"
4005,"0 °C"
82142,"163 °C"
558375,"224 - 245 °C"
352051,"239 - 240 °C"
440551,"175 - 180 °C"
53467538,"175 °C"
87194674,"195 °C"
6122729,"153 °C"
350625,"161 - 162 °C"
131750870,"220 - 221 °C"
18320455,"190 °C"
10267199,"230 - 236 °C"
22621428,"231.5 °C"
131750871,"193 - 194 °C"
76581,"181 °C"
65090,"251 - 252 °C"
58114970,"39 - 40 °C"
130679,"140 - 142 °C"
54730624,"295 °C"
629965,"150 - 151 °C"
5281635,"321 - 323 °C"
131750872,"130 - 132 °C"
5317189,"350 °C"
5036604,"290 - 292 °C"
3083581,"162 °C"
5273755,"241 - 242 °C"
11435991,"55 - 56 °C"
71437947,"231 °C"
5318562,"229 - 230 °C"
12310980,"147.5 - 148 °C"
131750873,"83.5 - 84.5 °C"
131750874,"65 - 69.5 °C"
15559961,"260 °C"
13846903,"212 °C"
12302035,"253 - 255 °C"
12302037,"209 - 212 °C"
12304405,"214 °C"
85705,"211 - 213 °C"
14282765,"242 - 244 °C"
44258291,"165 °C"
495441,"155 - 155.5 °C"
131750875,"112.5 - 113.5 °C"
131750876,"83.5 - 84.5 °C"
5378244,"288 °C"
131750878,"198 °C"
12267346,"112 - 113 °C"
131750880,"137 - 138 °C"
14185731,"189 - 190.5 °C"
73715454,"231 - 234 °C"
13245583,"224 - 225 °C"
131750881,"280 °C"
98356,"56 - 60 °C"
44258295,"250 - 254 °C"
5481958,"148 - 150 °C"
70689919,"224 - 225 °C"
5495928,"190 - 192 °C"
44159808,"216 - 218 °C"
44258359,"284 - 286 °C"
73829914,"235 - 237 °C"
45934446,"101 - 102 °C"
5319013,"250 - 251 °C"
5489485,"274 - 275 °C"
14186852,"150 °C"
11378967,"165 - 166 °C"
114829,"203 - 205 °C"
3794292,"212 °C"
5281616,"217 - 218 °C"
5281946,"299 °C"
5184980,"191 - 192 °C"
44257459,"173 - 175.5 °C"
22288010,"185 - 186 °C"
131750882,"145 °C"
480774,"200 - 203 °C"
480768,"90 °C"
78190875,"117 - 119 °C"
5317652,"224 - 226 °C"
44257206,"207 - 208 °C"
N/A,"197 - 199 °C"
16072922,"218 °C"
72344,"134 °C"
14283260,"132 - 133 °C"
13254471,"215 - 216 °C"
183466,"139 - 140 °C"
21593928,"147 - 148 °C"
5353588,"280 °C"
12302276,"218 °C"
12306042,"187 - 188 °C"
13190,"-49.1 °C"
12327,"-15 °C"
5458645,"83 °C"
16867,"-101 °C"
61156,"76 °C"
8298,"30.00 to 34.00 °C. @ 760.00 mm Hg"
12310433,"182 - 183 °C"
264115,"250 - 251 °C"
14019495,"210 - 212 °C"
18406287,"155 - 156 °C"
6391,"-158 °C"
11,"-35.3 °C"
8077,"-101.5 °C"
7761,"-50 °C"
575067,"92 °C"
77932,"-69 °C"
12264,"-78.1 °C"
12021,"0.5 °C"
643460,"134.5 °C"
5323650,"5 °C"
4097385,"255 - 258 °C"
131750884,"331 - 332 °C"
8138,"27.5 °C"
15793,"49 - 52 °C"
14219463,"197 - 198 °C"
5541,"-78 °C"
6575,"-84.8 °C"
6325,"-169 °C"
8141,"-51 °C"
6212,"-63.2 °C"
8078,"6.5 °C"
4101,"> 250 °C"
3485,"-14 °C"
8058,"-93.5 °C"
131750885,"125 °C"
8003,"-129 °C"
74427786,"129 - 130 °C"
163776,"320 °C"
85117733,"181 - 183 °C"
72830915,"130 - 140 °C"
643915,"45 °C"
11558,"18 °C"
131750886,"65 - 66 °C"
16682,"75.7 - 76.5 °C"
131750887,"118 - 120 °C"
145745,"123 °C"
17288,"217 °C"
5462814,"225 °C"
4484070,"205 - 206 °C"
5281701,"330 °C"
74029748,"238 - 240 °C"
85245649,"178 - 179 °C"
131750889,"224 - 226 °C"
13647,"64 - 65 °C"
16493,"343 - 345 °C"
5280960,"184 °C"
5284499,"6.5 °C"
7509,"-30 °C"
8712,"15 °C"
7470,"181 °C"
10722,"< 25 °C"
12105,"< 25 °C"
7725,"-6 °C"
61006,"40 °C"
5371802,"41.5 °C"
62385,"-20 °C"
1483,"87 - 89 °C"
6884,"61 - 62 °C"
68073,"219 °C"
66654,"85 - 88 °C"
24135,"141 - 142 °C"
75072039,"200 - 203 °C"
20525,"114 °C"
66520,"207 - 210 °C"
76600,"174 - 176 °C"
73009474,"118 °C"
14529,"9 °C"
73082498,"161 - 163 °C"
6429110,"97 - 98 °C"
6990,"147 °C"
69687,"155 - 156 °C"
14530,"116 °C"
103993,"147 - 148 °C"
61229,"77 - 79 °C"
3648225,"188 - 192 °C"
8467,"76 - 78 °C"
1491,"218 - 219 °C"
17016,"63.5 - 64 °C"
9016,"55 - 56 °C"
9025,"-52 °C"
68262,"252 °C"
13939349,"74 - 75 °C"
5281612,"228 - 230 °C"
44257595,"224 - 225 °C"
15559736,"238 - 240 °C"
14077415,"237 - 238 °C"
240925,"36 °C"
9945785,"247 - 248 °C"
137185900,"300 °C"
167551,"92.5 - 93 °C"
176153,"141 - 143 °C"
67116,"64 - 65 °C"
31244,"0 °C"
617472,"94 °C"
7129,"37.5 °C"
7058,"81 °C"
6427076,"48 - 50 °C"
3084462,"73 - 73.5 °C"
9015,"53 °C"
308,"33 °C"
5315892,"33 °C"
5705112,"38.5 °C"
3259,"303 °C"
8635,"24 - 25 °C"
5365976,"< 25 °C"
53462,"300 °C"
62274,"296 - 298 °C"
5321849,"19 - 20 °C"
4480305,"262 - 263 °C"
5281292,"292 °C"
8030,"-38.3 °C"
5143,"224 °C"
7728,"-70.9 °C"
520568,"80.00 °C. @ 760.00 mm Hg"
10823,"-76.9 °C"
176914,"75 °C"
656129,"268 - 269 °C"
10256,"197 - 199 °C"
74706,"125 °C"
397,"150 - 151 °C"
472107,"104 - 107 °C"
504067,"158 - 159 °C"
504069,"175 - 177 °C"
3334,"233 °C"
5284474,"252 - 262 °C"
105097,"136 - 137 °C"
931,"80.3 °C"
2950,"193 °C"
11250133,"231 - 232 °C"
180624,"232 - 233 °C"
26548,"72 °C"
10748,"117 - 118 °C"
14878,"50 °C"
12895797,"266 - 268 °C"
194485,"310 - 312 °C"
131750897,"88 - 89 °C"
11127419,"133 - 140 °C"
131750899,"177 - 178 °C"
131750901,"225 °C"
131750904,"198 - 200 °C"
73795908,"218 - 220 °C"
9882599,"52 °C"
15380912,"110 - 112 °C"
10542808,"192 - 194 °C"
10404741,"194 - 196 °C"
131750907,"62 - 65 °C"
7151,"38 °C"
16698,"210 - 215 °C"
12366,"24 °C"
5283665,"120 °C"
8365,"1.3 °C"
8363,"23.4 °C"
468284,"38 - 39 °C"
139921,"52.7 °C"
20447657,"59 - 60 °C"
14380428,"295 - 298 °C"
11660079,"188 - 189 °C"
74413859,"159.5 - 162.5 °C"
160510,"183 - 185 °C"
368982,"254 - 255 °C"
121896,"216 - 218 °C"
3565,"100 - 105 °C"
3495,"220 °C"
2998,"124.00 to 128.00 °C. @ 760.00 mm Hg"
140,"232 °C"
71391212,"65.5 - 66 °C"
71188,"219 - 221 °C"
47866,"219 - 222 °C"
131750920,"138 - 140 °C"
62275,"295 - 300 °C"
5281426,"230 - 232 °C"
13963918,"185 - 188 °C"
636750,"25 °C"
363935,"265 °C"
326996,"148 °C"
439655,"169 - 170 °C"
10871590,"149 °C"
97050062,"156 °C"
21924842,"202 - 203 °C"
3793749,"56 - 58 °C"
219904,"84 °C"
131750922,"185 - 190 °C"
2933,"261 - 263 °C"
14558488,"194 °C"
4474425,"200 - 201 °C"
4475723,"184 - 185 °C"
95162565,"110 - 115 °C"
5288350,"212 - 213 °C"
101999902,"205 - 209 °C"
44258664,"252 °C"
73981792,"196 - 197 °C"
12310056,"183 - 184 °C"
4454759,"122 - 125 °C"
122812,"165 - 166 °C"
115164,"169 - 170 °C"
N/A,"167 - 168 °C"
131750924,"651 °C"
22315804,"200 - 202 °C"
131750925,"220 °C"
455149,"240 - 245 °C"
320761,"260 °C"
5318134,"270 - 271 °C"
21932711,"118 - 124 °C"
448165,"203 - 204 °C"
441419,"151 - 152 °C"
4120027,"223 °C"
14160009,"118 - 119 °C"
255450,"277 - 278 °C"
440936,"142 - 143 °C"
475273,"235 - 237 °C"
219890,"170 - 171 °C"
248425,"182 - 183 °C"
363980,"71 - 72 °C"
131750930,"58 - 59 °C"
131750931,"56 - 57 °C"
393475,"58 - 59 °C"
131750932,"61 °C"
131750933,"83 °C"
445238,"108 - 110 °C"
102149675,"128 °C"
121667,"98 - 100 °C"
85308895,"66 - 68 °C"
131750934,"64 - 67 °C"
131750935,"148 - 150 °C"
131750936,"172 - 173 °C"
131750937,"114 - 116 °C"
131750938,"115 - 116 °C"
85112472,"121 - 123.5 °C"
85125594,"127 - 132 °C"
85092366,"123 - 125 °C"
10548300,"183.5 - 184 °C"
8908,"-81 °C"
5281641,"245 - 249 °C"
13873659,"261 - 263 °C"
129837279,"58 °C"
20499,"10 - 11 °C"
10742787,"109 °C"
71356240,"81.5 °C"
14235516,"50 - 51 °C"
14841185,"264 - 266 °C"
14607984,"48 °C"
78178167,"243 - 245 °C"
5250519,"212 - 214 °C"
131750942,"188 - 189 °C"
5317377,"81 °C"
623142,"135 - 142 °C"
634760,"250 - 252 °C"
131750943,"162 °C"
6042891,"140 - 142 °C"
10013857,"155 - 156 °C"
131750944,"70 - 71 °C"
14236712,"260 - 265 °C"
131750945,"124 °C"
5318414,"129 - 133 °C"
5843505,"130 °C"
92095,"200 - 201.5 °C"
520144,"112 - 114 °C"
93090,"62 - 63 °C"
7945,"-99.3 °C"
73819907,"119 - 121 °C"
5317276,"184 - 185 °C"
131750948,"183 - 184 °C"
51397980,"93 °C"
12310208,"280 °C"
131750949,"290 °C"
12313294,"255 - 259 °C"
N/A,"202 - 204 °C"
3390254,"245 - 247 °C"
12304433,"202 - 203 °C"
91439,"185 °C"
131750951,"179 - 180 °C"
3042723,"146 - 150 °C"
11529,"-89 °C"
74951786,"170 °C"
131750952,"178 - 180 °C"
15379535,"84 - 85 °C"
7749,"-73 °C"
7803,"-75.9 °C"
10795,"-113.2 °C"
11124,"-87.5 °C"
57965774,"92 - 93 °C"
131750953,"238 - 240 °C"
434768,"183 °C"
11527,"-45.00 °C. @ 760.00 mm Hg"
5281297,"150 - 150.5 °C"
14237687,"158 - 158.5 °C"
13889669,"158.5 - 160 °C"
85883644,"135 °C"
5375648,"78 °C"
131750954,"65 - 68 °C"
181843,"169 - 173 °C"
131750955,"180 - 182 °C"
73571,"152 °C"
441477,"88.00 °C. @ 760.00 mm Hg"
12410,"67.9 °C"
64971,"316 - 318 °C"
12310637,"167 - 168 °C"
N/A,"93 °C"
N/A,"74 °C"
N/A,"83 - 87 °C"
5316261,"265 - 272 °C"
480819,"248 °C"
156431,"158 - 159.5 °C"
442788,"168 - 169 °C"
131750960,"209 - 211 °C"
3042722,"170 - 174 °C"
131750961,"217 - 218 °C"
11022681,"208 - 209 °C"
312796,"130 - 131 °C"
14757095,"115 - 117 °C"
85089867,"248 - 250 °C"
431000,"271 °C"
21881166,"48 - 49 °C"
131750963,"320 °C"
131750964,"320 °C"
131750965,"320 °C"
131750966,"83 °C"
131750967,"152 - 153 °C"
N/A,"82 - 83 °C"
53463094,"271 °C"
185311,"150 - 151 °C"
270972,"196 - 198 °C"
131750968,"47 - 49 °C"
N/A,"96.5 - 97.5 °C"
21134279,"104 °C"
521199,"134 °C"
14137568,"134 - 135 °C"
131750972,"236 - 238 °C"
53396783,"284 - 286 °C"
74095080,"207 - 208 °C"
3084605,"154 - 156 °C"
136417,"110 - 111 °C"
495442,"193 - 194 °C"
4220856,"92 - 93 °C"
71436842,"129.5 - 131.5 °C"
131750973,"163 °C"
131750974,"169 - 171 °C"
12309622,"201 - 203 °C"
633491,"103 - 105 °C"
78385284,"217 - 218 °C"
371257,"212 - 214 °C"
318340,"300 °C"
5422,"182 - 183 °C"
5315179,"130 - 132 °C"
97679,"285 - 287 °C"
5281832,"175 - 176 °C"
356087,"140 °C"
826073,"235 - 236 °C"
5459840,"237.5 - 239.5 °C"
617879,"170 °C"
72486,"156 - 157 °C"
101856126,"184 °C"
10143,"185 °C"
131750975,"116 - 117 °C"
5320621,"167 - 169 °C"
5486900,"247 - 250 °C"
11357517,"124 - 125 °C"
131750976,"158 °C"
131750977,"159 - 161 °C"
131750978,"125 - 126 °C"
131750979,"191 °C"
107936,"142 °C"
604246,"118 - 119 °C"
5317388,"276 - 279 °C"
5318090,"215 °C"
12309937,"265 - 267 °C"
12309935,"84 - 85 °C"
628311,"211 - 212 °C"
5318825,"183 - 185 °C"
278055,"224 - 225 °C"
5318827,"250 - 252 °C"
97487,"194 - 195 °C"
92732,"184 - 185 °C"
86242003,"233 - 234 °C"
15548,"89 °C"
10999153,"245 °C"
24898872,"133 - 135 °C"
504068,"238 °C"
5318956,"214 - 215 °C"
101508363,"225 - 226 °C"
5318015,"171 - 172 °C"
267400,"125 °C"
77994099,"218 °C"
5315364,"145 °C"
375143,"266 °C"
102219164,"105 °C"
4072580,"142 °C"
131750980,"179 °C"
259218,"243 - 244 °C"
137185901,"223 - 224 °C"
78385190,"240 °C"
131750983,"212 °C"
131750985,"220 °C"
74977694,"192 °C"
44453654,"64.5 - 65.5 °C"
96943,"175 °C"
5356194,"76 °C"
9601691,"149 - 150 °C"
11044132,"116 - 117 °C"
3084228,"163 - 164 °C"
8564,"145 °C"
5320347,"229 °C"
101685,"127.5 - 127.8 °C"
5320211,"203 - 205 °C"
626667,"201 - 202 °C"
85176170,"207 - 210 °C"
64860,"102 - 103 °C"
169017,"204 - 205 °C"
12308892,"241 - 242 °C"
131750988,"168 - 169 °C"
12308897,"120 °C"
442219,"95 - 97 °C"
624708,"147 - 149 °C"
131750989,"269 - 270 °C"
235224,"102 - 103 °C"
131750990,"260 °C"
103019,"119 - 120 °C"
5281818,"226.5 - 228 °C"
5318023,"59 - 60 °C"
353549,"103 - 105 °C"
77879498,"185 - 188 °C"
599086,"188 - 189 °C"
599113,"142 °C"
2757,"210.5 °C"
101711,"268 - 269 °C"
9985,"-2 °C"
601259,"254 - 256 °C"
131750993,"110 °C"
375144,"146 °C"
441070,"40 - 41 °C"
14462,"-121.0 °C"
96918,"199 - 200 °C"
267893,"43.5 °C"
617263,"118 - 119 °C"
3564,"250 - 251 °C"
5280953,"264 - 265 °C"
5319512,"195 - 196 °C"
167963,"94 - 95 °C"
17766220,"242 °C"
5319913,"198 - 200 °C"
12302820,"287 - 292 °C"
96932,"210 °C"
105008,"252 °C"
160179,"183 °C"
5281741,"129 - 130 °C"
6440206,"212 °C"
131751003,"68 - 70 °C"
9974595,"54 - 55.5 °C"
637858,"124 °C"
5319758,"192 - 196 °C"
12303931,"222 - 224 °C"
628376,"127 - 129 °C"
3536737,"201 - 203 °C"
3462225,"122 - 123 °C"
78411088,"229 - 230 °C"
63123,"161 - 162 °C"
10355,"223 - 224 °C"
3530563,"208 - 210 °C"
259676,"60 - 62 °C"
131751004,"184 - 186 °C"
6266786,"162 °C"
580281,"119.5 - 121 °C"
227613,"208 - 209 °C"
11237396,"86 - 87 °C"
14527061,"137 - 138 °C"
13875298,"52 °C"
10016895,"244 - 246 °C"
5487772,"206 - 207 °C"
5487591,"275 - 278 °C"
13499471,"165 - 168 °C"
5459241,"151 - 152 °C"
639591,"185 - 190 °C"
99771,"324 - 328 °C"
5935070,"195 - 200 °C"
6325654,"224 °C"
12445018,"96 - 98 °C"
5315835,"254 - 257 °C"
131751008,"67 - 67.5 °C"
442649,"40.5 - 42 °C"
5375662,"180 - 182 °C"
5909347,"276 - 278 °C"
6445097,"263 - 264 °C"
189151,"267 - 268 °C"
435401,"167 °C"
5884740,"95 - 100 °C"
1148,"293 °C"
95174,"260 - 264 °C"
46173828,"168 °C"
86205608,"257 - 258 °C"
21124297,"202 - 204 °C"
273022,"155 °C"
10329619,"247 - 248 °C"
5318003,"170 - 179 °C"
76223581,"171 °C"
14889929,"196 - 198 °C"
151031,"207 °C"
16070004,"300 °C"
85157543,"200 - 201 °C"
161197,"192 - 195 °C"
4285635,"269 - 270 °C"
6532,"< 25 °C"
131751016,"128 - 130 °C"
5321312,"257 - 259 °C"
78172839,"61 - 62 °C"
5116866,"60 - 61 °C"
5353844,"164 - 166 °C"
6437058,"134 °C"
6442341,"78 °C"
5372312,"43 °C"
4264204,"198 - 200 °C"
14162621,"289 - 290 °C"
25078184,"235 °C"
131751018,"107 - 109 °C"
14526957,"127 - 128 °C"
131751019,"113 - 116 °C"
131751020,"107 - 110 °C"
25565,"255 °C"
114782,"250 - 251 °C"
131751021,"132 - 135 °C"
131751023,"132 - 135 °C"
3662,"79 - 80 °C"
N/A,"130 - 133 °C"
390520,"270 - 271 °C"
31284,"18.5 °C"
14345581,"210 - 211 °C"
14421,"257 - 259 °C"
23670,"237 - 240 °C"
105095,"190 °C"
15558494,"276 °C"
131751028,"270 - 272 °C"
15558498,"299 °C"
10903619,"293 °C"
11004,"130 - 140 °C"
10736715,"189 - 196 °C"
10740797,"267 - 273 °C"
10839101,"182 - 184 °C"
10575445,"224 - 227 °C"
10672941,"130 °C"
131751033,"67 - 68 °C"
131751035,"185.8 - 187 °C"
131751036,"215.3 - 217.2 °C"
73813822,"193 - 194 °C"
85185256,"201 - 204 °C"
85194545,"199 - 202 °C"
131751041,"121 - 122 °C"
13992213,"186 - 189 °C"
16143525,"219 - 222 °C"
13967189,"71 - 75 °C"
596401,"128 - 129 °C"
697993,"177 - 179 °C"
163494,"243 °C"
591830,"95 - 97 °C"
172928,"210 - 220 °C"
73124019,"91 - 92 °C"
131751045,"197 - 200 °C"
131751046,"202 - 204 °C"
14251657,"154 °C"
68077,"154 °C"
7267,"71 - 73 °C"
4453,"156.00 to 158.00 °C. @ 760.00 mm Hg"
5481970,"332 - 335 °C"
9972910,"174 - 175 °C"
5491798,"204 - 205 °C"
14585506,"292 - 294 °C"
5377945,"270 °C"
120742,"252 - 256 °C"
10084050,"89 - 90 °C"
5377043,"244 - 246 °C"
3589471,"226 - 230 °C"
135464206,"300 °C"
13984469,"240 - 241 °C"
9844470,"< 25 °C"
509268,"190 - 191 °C"
53462879,"168 - 170 °C"
N/A,"300 °C"
90470472,"228 °C"
1040837,"255 - 257 °C"
5748556,"306 °C"
44151023,"329 - 329.5 °C"
131751048,"291 °C"
5281718,"130 - 140 °C"
131751049,"235 - 238 °C"
131751050,"161 - 164 °C"
44257458,"118 - 120 °C"
90473021,"360 °C"
3556303,"265 °C"
592986,"85 - 86 °C"
97807,"79 °C"
131751051,"34 - 37 °C"
14237706,"140 - 141 °C"
131751052,"160 - 161 °C"
96118,"166 - 167 °C"
12582097,"178 - 179 °C"
85982833,"167 - 169 °C"
5208,"116 - 117 °C"
12315505,"110 - 111 °C"
92475849,"101 - 102 °C"
5213,"167 °C"
45934367,"191 °C"
131751054,"258 - 260 °C"
5321435,"235 - 236 °C"
5284457,"246 °C"
10871462,"265 °C"
5486173,"230 °C"
119251,"282 - 283 °C"
5284386,"253 - 254 °C"
76801427,"119 - 120 °C"
131751055,"103 - 104 °C"
5321539,"225 °C"
1781412,"61 - 63 °C"
91698393,"160 - 161 °C"
168165,"200 °C"
10449043,"242 - 244 °C"
509269,"220 - 222 °C"
87442367,"142 - 143 °C"
N/A,"135 °C"
78187444,"219 °C"
5382105,"265 - 267 °C"
131751058,"116 - 118 °C"
5281803,"272 - 273 °C"
14462032,"175 - 176 °C"
627910,"123 - 126 °C"
5481968,"215 - 216 °C"
44258671,"251 - 252 °C"
160544,"104 - 105 °C"
3735942,"150 - 153 °C"
12314844,"236 - 238 °C"
85270241,"234 - 238 °C"
131751059,"184 °C"
85228592,"240 - 243 °C"
10466989,"93.5 - 94.5 °C"
2355,"188 °C"
177583,"156 - 157 °C"
131751062,"217 °C"
131751063,"195 °C"
169144,"320 °C"
137185904,"360 °C"
23246261,"131.5 - 133 °C"
102504551,"213 - 217 °C"
44546135,"75 - 81 °C"
616063,"117 - 118 °C"
N/A,"182 - 184 °C"
131751067,"224 - 225 °C"
341188,"172 °C"
509270,"85 °C"
14950,"136 °C"
44258588,"275 - 277 °C"
5315263,"186 - 187 °C"
14332897,"152 °C"
67233966,"142 - 144 °C"
67233312,"125 °C"
26948,"107 - 108 °C"
5280666,"330 - 331 °C"
5317271,"97 - 98 °C"
9799386,"196 - 197 °C"
10208,"200 - 201 °C"
14077419,"232 - 234 °C"
1549106,"134 - 134.5 °C"
12311283,"167 °C"
628528,"165 °C"
14208867,"82.5 - 84 °C"
287685,"131 - 132 °C"
5316250,"205 - 206 °C"
44258672,"260 °C"
5481969,"256 - 257 °C"
11742872,"245 - 246 °C"
53398699,"186 - 189 °C"
5375166,"173 °C"
14077805,"105 °C"
146487,"173 - 174 °C"
10100906,"202 - 203 °C"
625031,"202 - 204 °C"
15413154,"207 - 209 °C"
3083845,"277 - 279 °C"
6710704,"122 - 123 °C"
5377381,"205 °C"
5281633,"167 °C"
392450,"165.5 °C"
586922,"262 °C"
54695756,"41 - 41.6 °C"
4475719,"176 °C"
5281780,"234 - 238 °C"
6474309,"140 °C"
3084407,"233 - 236 °C"
4485343,"112 °C"
21592420,"148 - 150 °C"
101967071,"128.5 - 129.5 °C"
90472431,"72 - 77 °C"
21579161,"134 °C"
90472430,"130 - 131 °C"
131751071,"92 - 94 °C"
4484949,"147 - 149 °C"
442820,"165 - 166 °C"
14349486,"199 °C"
14376438,"246 - 247 °C"
13556468,"56 - 57 °C"
5480299,"286 °C"
5281631,"240 °C"
10231,"29.5 °C"
10987158,"180 °C"
3482905,"187 - 189 °C"
131751073,"131 - 133 °C"
14133589,"166 - 168 °C"
182622,"126 - 128 °C"
131751074,"285 °C"
122201415,"134 - 136 °C"
24796468,"166 - 167 °C"
550597,"128 - 134 °C"
54709865,"218 - 220 °C"
15379534,"98 - 100 °C"
182249,"166.5 - 169 °C"
328236,"117 - 118 °C"
20111686,"206 °C"
232990,"244 °C"
131751079,"140 - 141 °C"
129681811,"91 - 93.5 °C"
641297,"94 - 95 °C"
630029,"265 °C"
131751080,"218 - 219 °C"
15747330,"146 - 147 °C"
13885696,"194 - 195 °C"
5320779,"125 - 127 °C"
12314744,"116 - 118 °C"
5320780,"109 - 110 °C"
73981715,"119 - 121 °C"
53462368,"45 - 46 °C"
5281783,"49 - 50 °C"
5320782,"153 - 156 °C"
5316039,"115 - 118 °C"
169539,"131 - 132 °C"
586508,"165 - 167 °C"
592220,"124 - 125 °C"
10891372,"118 °C"
5276616,"210 - 211 °C"
442916,"93 - 94 °C"
10402297,"124 - 125 °C"
3806,"155 °C"
5318311,"214 °C"
5281643,"232 - 233 °C"
8369,"161 - 162 °C"
6483317,"107 - 108 °C"
5748555,"125 - 126 °C"
11750116,"124 - 125 °C"
5748528,"109 °C"
71436830,"115 - 116 °C"
5489487,"127 °C"
71438014,"132 - 133 °C"
5319255,"144 - 145 °C"
604512,"189.5 °C"
5964600,"123 - 124 °C"
5319433,"137 - 138 °C"
5319474,"219 - 221 °C"
229852,"117 - 118 °C"
131751082,"144 °C"
5319887,"184 - 185 °C"
21348143,"154 °C"
44889973,"168 °C"
5281670,"303 - 304 °C"
161748,"194 - 196 °C"
607309,"212 °C"
94378,"31 - 32 °C"
5281678,"262 - 264 °C"
31161,"300 - 301 °C"
73981696,"254 °C"
75184857,"300 °C"
164615,"120 °C"
68071,"192 - 193 °C"
120693,"186 - 187 °C"
131751083,"186 - 187 °C"
10404353,"209 - 210 °C"
177696,"239 - 241 °C"
5319500,"210 °C"
50908588,"50 - 53 °C"
11517592,"50 - 53 °C"
338716,"214 - 215 °C"
8417,"144 °C"
5281416,"270 °C"
5281417,"205 °C"
5088914,"213 - 214 °C"
443639,"240 - 243 °C"
282014,"221 - 222 °C"
13888255,"135 - 137 °C"
71437670,"65 - 66 °C"
10477119,"70 - 72 °C"
10207,"221 - 223 °C"
14379528,"248 - 250 °C"
5359485,"350 °C"
5281600,"300 °C"
5315459,"320 °C"
131751085,"246 - 247 °C"
5153580,"245 - 246 °C"
13051622,"163 - 165 °C"
1549040,"22.5 °C"
91746961,"23.5 - 24.5 °C"
10085389,"107 - 109 °C"
74975865,"145 - 147 °C"
79730,"156 - 157 °C"
5840046,"236 - 237 °C"
131751086,"183 - 188 °C"
6450203,"107 - 108 °C"
177156,"132 °C"
122850,"247 - 249 °C"
399491,"275 - 276 °C"
5458461,"174 - 175 °C"
131751087,"141 - 142 °C"
5748546,"203 °C"
3819217,"98 °C"
13343540,"109 - 110 °C"
179521,"185 °C"
179522,"186 °C"
3520232,"255 °C"
12308704,"217 °C"
3081548,"230 - 232 °C"
10342292,"132 - 136 °C"
5282149,"235 °C"
N/A,"289 - 290 °C"
N/A,"255 °C"
45934448,"107 - 111 °C"
12444947,"209 - 210 °C"
131801687,"293 - 294 °C"
5281640,"241 °C"
101304453,"278 - 279 °C"
5488808,"169 - 170 °C"
12314177,"258 - 260 °C"
6293081,"194 - 195 °C"
15558632,"36 - 37 °C"
11108126,"198 °C"
14325460,"275 - 276 °C"
5131188,"145 - 148 °C"
12593475,"108.4 - 108.6 °C"
131751089,"182.5 - 184 °C"
14160308,"159 - 160 °C"
86014128,"129 - 130 °C"
131751092,"170 - 171 °C"
85118596,"204 - 206 °C"
5803450,"61.3 - 61.9 °C"
12382428,"50 °C"
131751096,"152 - 153 °C"
12850766,"163 - 164 °C"
13939863,"267 - 269 °C"
4638509,"223 - 225 °C"
13939861,"242 - 243 °C"
85272666,"128 - 131 °C"
131751099,"58 °C"
75364,"33 - 34 °C"
10471,"93.5 - 94 °C"
25311,"14 °C"
101410676,"25 - 26 °C"
17095,"-13 °C"
101412523,"50 - 52 °C"
45359277,"135 - 137 °C"
129847814,"78 °C"
461667,"25 °C"
8186,"-4 °C"
15448,"-11.00 to -9.00 °C. @ 760.00 mm Hg"
13561,"14 - 15 °C"
131751104,"63.5 - 64 °C"
131751105,"79 - 80 °C"
131751106,"74 - 76 °C"
11368078,"90 - 95 °C"
131751108,"66 - 66.5 °C"
85877866,"81 - 82 °C"
131751109,"69 °C"
161858,"96.5 - 97.5 °C"
5282818,"40 - 40.5 °C"
12309425,"44 - 45 °C"
5282822,"29.5 - 30 °C"
11679812,"93 °C"
5830982,"37.2 °C"
6022096,"40.5 - 42.5 °C"
5283001,"77 - 78 °C"
5283002,"73.5 - 74.5 °C"
177968,"227 - 230 °C"
131751111,"225 - 228 °C"
5283003,"74 - 75 °C"
3083831,"83 °C"
361941,"76 °C"
5312905,"65 °C"
454063,"70 - 71 °C"
6916254,"36 - 37 °C"
10375946,"60.5 - 62.5 °C"
131751112,"77 - 78 °C"
131751113,"100.5 - 105 °C"
85931447,"68.5 - 70.5 °C"
131751114,"51 - 54 °C"
131751115,"46 - 48 °C"
131751116,"79 - 80 °C"
131751117,"52.5 - 54 °C"
131751118,"48 - 50 °C"
131751119,"68.5 - 69.5 °C"
18371062,"58 - 60 °C"
192796,"55.4 - 56.6 °C"
8048,"-20 °C"
5283345,"-8.92 °C. @ 760.00 mm Hg"
5312350,"18 °C"
6433188,"179 - 180 °C"
56968446,"47 °C"
6710762,"47 °C"
5312766,"96 - 97 °C"
76617,"95.5 - 96 °C"
19421331,"82 - 82.5 °C"
68149,"73 - 74 °C"
102615,"71 - 72 °C"
8185,"-2 °C"
8139,"5 °C"
22556,"21 °C"
3832176,"265 - 270 °C"
14488082,"263 - 265 °C"
85112371,"205 - 206 °C"
78172884,"212 - 214 °C"
